customer_id,tenure,city_tier,warehouse_to_home,hour_spend_on_app,number_of_device_registered,satisfaction_score,number_of_address,complain,order_amount_hike_from_last_year,coupon_used,order_count,day_since_last_order,cashback_amount,churn,ingested_at,recency_days,frequency_orders,monetary_cashback,r_score,f_score,m_score,preferred_login_device_Mobile Phone,preferred_login_device_Phone,preferred_payment_mode_Credit Card,preferred_payment_mode_Debit Card,preferred_payment_mode_E wallet,preferred_payment_mode_UPI,gender_Male,prefered_order_cat_Grocery,prefered_order_cat_Laptop & Accessory,prefered_order_cat_Mobile Phone,prefered_order_cat_Others,marital_status_Married,marital_status_Single,rfm_segment_Champions,rfm_segment_Hibernating,rfm_segment_Loyal Customers,rfm_segment_Need Attention,rfm_segment_Potential Loyalist,rfm_segment_Promising
53195,4.0,1,8.0,2,3,3,4,0,19.0,1,3,4.0,144.96,1,2026-09-09 16:06:02.022715,4.0,3,144.96,3,3,2,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53196,7.0,1,5.0,3,5,4,4,1,14.0,3,2,1.0,228.45,0,2026-09-09 16:06:02.022715,1.0,2,228.45,5,2,5,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53197,28.0,1,14.0,3,5,4,4,0,14.0,3,4,5.0,217.48,0,2026-09-09 16:06:02.022715,5.0,4,217.48,2,4,5,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
53198,21.0,1,10.0,5,4,4,5,1,21.0,4,3,9.0,198.27,0,2026-09-09 16:06:02.022715,9.0,3,198.27,1,3,4,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False
53199,1.0,2,12.0,4,4,3,3,0,17.0,4,2,3.0,221.63,0,2026-09-09 16:06:02.022715,3.0,2,221.63,3,2,5,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53200,5.0,2,14.0,4,4,5,4,1,24.0,2,2,2.0,198.71,0,2026-09-09 16:06:02.022715,2.0,2,198.71,4,2,4,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
53201,8.0,3,5.0,2,1,1,4,1,24.0,2,3,12.0,141.8,1,2026-09-09 16:06:02.022715,12.0,3,141.8,1,3,2,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
53202,7.0,2,8.0,3,4,4,3,1,16.0,1,5,3.0,239.9,0,2026-09-09 16:06:02.022715,3.0,5,239.9,3,5,5,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
53203,2.0,1,25.0,3,2,5,3,0,19.0,0,2,1.0,171.34,0,2026-09-09 16:06:02.022715,1.0,2,171.34,5,2,3,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
53204,20.0,1,12.0,3,4,5,1,1,11.0,0,4,1.0,276.63,0,2026-09-09 16:06:02.022715,1.0,4,276.63,5,4,5,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
53205,11.0,3,14.0,1,1,4,1,1,17.0,2,1,1.0,171.85,0,2026-09-09 16:06:02.022715,1.0,1,171.85,5,1,3,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53206,18.0,1,11.0,3,3,4,3,0,13.0,0,3,2.0,211.31,0,2026-09-09 16:06:02.022715,2.0,3,211.31,4,3,4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
53207,20.0,1,14.0,3,3,3,3,0,15.0,1,2,1.0,246.29,0,2026-09-09 16:06:02.022715,1.0,2,246.29,5,2,5,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
53208,14.0,3,20.0,3,3,3,2,0,15.0,0,1,6.0,166.74,0,2026-09-09 16:06:02.022715,6.0,1,166.74,2,1,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
53209,6.0,1,5.0,1,4,3,6,0,15.0,3,1,3.0,135.11,0,2026-09-09 16:06:02.022715,3.0,1,135.11,3,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
53210,9.0,1,16.0,3,3,4,5,0,21.0,2,2,6.0,157.9,0,2026-09-09 16:06:02.022715,6.0,2,157.9,2,2,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
53211,2.0,3,10.0,4,6,4,1,0,16.0,3,3,2.0,195.53,0,2026-09-09 16:06:02.022715,2.0,3,195.53,4,3,4,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
53212,11.0,3,18.0,3,3,3,4,0,11.0,1,2,3.0,230.74,0,2026-09-09 16:06:02.022715,3.0,2,230.74,3,2,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53213,2.0,1,8.0,4,4,4,5,0,16.0,3,2,4.0,182.86,0,2026-09-09 16:06:02.022715,4.0,2,182.86,3,2,3,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53214,12.0,3,8.0,3,4,3,10,0,14.0,3,2,3.0,168.27,0,2026-09-09 16:06:02.022715,3.0,2,168.27,3,2,3,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53215,3.0,1,5.0,4,3,1,1,0,19.0,0,1,0.0,214.2,0,2026-09-09 16:06:02.022715,0.0,1,214.2,5,1,4,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53216,1.0,1,10.0,1,4,5,3,0,13.0,2,5,1.0,96.49,0,2026-09-09 16:06:02.022715,1.0,5,96.49,5,5,1,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
53217,2.0,3,5.0,2,3,5,1,1,18.0,1,1,4.0,233.73,1,2026-09-09 16:06:02.022715,4.0,1,233.73,3,1,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
53218,0.0,3,10.0,3,2,3,4,0,16.0,2,4,13.0,155.41,0,2026-09-09 16:06:02.022715,13.0,4,155.41,1,4,2,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
53219,13.0,1,12.0,4,1,4,6,0,17.0,3,6,2.0,170.44,0,2026-09-09 16:06:02.022715,2.0,6,170.44,4,5,3,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
53220,13.0,1,7.0,3,4,3,3,1,11.0,2,1,3.0,224.71,0,2026-09-09 16:06:02.022715,3.0,1,224.71,3,1,5,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53221,7.0,1,5.0,3,2,2,4,0,14.0,5,4,1.0,140.61,1,2026-09-09 16:06:02.022715,1.0,4,140.61,5,4,2,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
53222,2.0,1,5.0,2,2,3,3,0,17.0,2,1,3.0,112.49,0,2026-09-09 16:06:02.022715,3.0,1,112.49,3,1,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53223,1.0,1,5.0,3,3,1,1,0,13.0,3,4,1.0,216.99,0,2026-09-09 16:06:02.022715,1.0,4,216.99,5,4,4,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
53224,0.0,1,5.0,3,3,4,6,0,18.0,1,4,2.0,125.85,0,2026-09-09 16:06:02.022715,2.0,4,125.85,4,4,1,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
53225,2.0,1,11.0,4,4,2,5,0,15.0,3,4,1.0,198.65,0,2026-09-09 16:06:02.022715,1.0,4,198.65,5,4,4,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
53226,22.0,1,35.0,3,2,2,4,1,20.0,5,5,1.0,163.48,0,2026-09-09 16:06:02.022715,1.0,5,163.48,5,5,2,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
53227,3.0,1,5.0,3,2,2,5,0,11.0,0,2,1.0,161.08,0,2026-09-09 16:06:02.022715,1.0,2,161.08,5,2,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
53228,4.0,3,40.0,2,3,2,4,0,20.0,2,4,7.0,222.4,1,2026-09-09 16:06:02.022715,7.0,4,222.4,2,4,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53229,1.0,1,11.0,1,3,4,8,0,15.0,1,1,3.0,205.13,0,2026-09-09 16:06:02.022715,3.0,1,205.13,3,1,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
53230,3.0,1,13.0,3,4,4,3,0,15.0,3,3,1.0,114.62,0,2026-09-09 16:06:02.022715,1.0,3,114.62,5,3,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53231,7.0,3,5.0,3,4,2,4,1,15.0,2,2,14.0,162.63,0,2026-09-09 16:06:02.022715,14.0,2,162.63,1,2,2,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
53232,9.0,2,12.0,3,5,4,3,1,17.0,1,3,4.0,224.28,1,2026-09-09 16:06:02.022715,4.0,3,224.28,3,3,5,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
53233,3.0,1,8.0,3,3,3,5,0,11.0,0,2,4.0,201.76,0,2026-09-09 16:06:02.022715,4.0,2,201.76,3,2,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
53234,1.0,1,24.0,1,4,3,4,0,14.0,0,1,4.0,134.93,0,2026-09-09 16:06:02.022715,4.0,1,134.93,3,1,1,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
53235,5.0,2,5.0,3,4,2,2,0,11.0,1,3,2.0,298.21,0,2026-09-09 16:06:02.022715,2.0,3,298.21,4,3,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
53236,3.0,1,8.0,4,4,4,6,0,14.0,1,4,1.0,203.18,0,2026-09-09 16:06:02.022715,1.0,4,203.18,5,4,4,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
53237,2.0,2,6.0,3,6,3,5,0,15.0,1,2,3.0,94.61,1,2026-09-09 16:06:02.022715,3.0,2,94.61,3,2,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
53238,32.0,1,13.0,3,3,4,6,0,18.0,2,1,3.0,195.28,0,2026-09-09 16:06:02.022715,3.0,1,195.28,3,1,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
53239,10.0,1,5.0,3,3,3,3,0,20.0,0,2,8.0,191.66,0,2026-09-09 16:06:02.022715,8.0,2,191.66,1,2,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
53240,8.0,1,24.0,3,5,1,5,0,14.0,1,2,7.0,214.19,1,2026-09-09 16:06:02.022715,7.0,2,214.19,2,2,4,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
53241,5.0,2,13.0,2,2,4,2,0,11.0,0,3,6.0,82.36,1,2026-09-09 16:06:02.022715,6.0,3,82.36,2,3,1,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
53242,6.0,3,12.0,2,1,4,2,1,15.0,4,1,2.0,212.82,0,2026-09-09 16:06:02.022715,2.0,1,212.82,4,1,4,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
53243,8.0,1,5.0,2,3,3,5,0,11.0,3,2,11.0,238.78,0,2026-09-09 16:06:02.022715,11.0,2,238.78,1,2,5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
53244,12.0,1,16.0,4,3,2,6,0,11.0,2,4,5.0,71.29,0,2026-09-09 16:06:02.022715,5.0,4,71.29,2,4,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
53245,12.0,1,15.0,2,3,4,2,0,13.0,1,3,0.0,275.17,0,2026-09-09 16:06:02.022715,0.0,3,275.17,5,3,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
53246,2.0,1,21.0,4,6,3,3,0,11.0,4,3,5.0,127.31,0,2026-09-09 16:06:02.022715,5.0,3,127.31,2,3,1,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
53247,7.0,3,9.0,4,3,3,2,1,11.0,3,4,6.0,184.55,1,2026-09-09 16:06:02.022715,6.0,4,184.55,2,4,3,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
53248,5.0,1,5.0,3,4,1,5,0,17.0,1,7,10.0,186.11,0,2026-09-09 16:06:02.022715,10.0,7,186.11,1,5,3,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
53249,20.0,3,7.0,3,3,4,1,0,13.0,3,6,10.0,146.79,0,2026-09-09 16:06:02.022715,10.0,6,146.79,1,5,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53250,10.0,1,18.0,1,3,1,6,1,18.0,4,1,2.0,111.09,1,2026-09-09 16:06:02.022715,2.0,1,111.09,4,1,1,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
53251,8.0,3,8.0,3,3,5,6,0,18.0,2,9,0.0,164.2,0,2026-09-09 16:06:02.022715,0.0,9,164.2,5,5,3,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
53252,1.0,2,30.0,4,4,5,2,1,16.0,1,3,3.0,113.81,1,2026-09-09 16:06:02.022715,3.0,3,113.81,3,3,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
53253,9.0,1,17.0,1,3,5,4,1,13.0,2,2,5.0,188.8,0,2026-09-09 16:06:02.022715,5.0,2,188.8,2,2,4,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
53254,1.0,1,27.0,2,4,5,2,1,16.0,2,8,3.0,213.99,1,2026-09-09 16:06:02.022715,3.0,8,213.99,3,5,4,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
53255,4.0,1,8.0,2,4,5,4,0,21.0,0,1,2.0,123.77,0,2026-09-09 16:06:02.022715,2.0,1,123.77,4,1,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
53256,2.0,1,14.0,3,3,5,2,1,16.0,2,4,3.0,218.35,0,2026-09-09 16:06:02.022715,3.0,4,218.35,3,4,5,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53257,12.0,1,6.0,2,1,2,3,0,15.0,3,4,5.0,226.94,0,2026-09-09 16:06:02.022715,5.0,4,226.94,2,4,5,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
53258,2.0,1,17.0,3,1,3,1,0,15.0,3,1,7.0,127.44,0,2026-09-09 16:06:02.022715,7.0,1,127.44,2,1,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
53259,5.0,3,14.0,3,3,1,7,0,15.0,3,4,0.0,139.15,0,2026-09-09 16:06:02.022715,0.0,4,139.15,5,4,2,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
53260,23.0,1,16.0,2,4,3,4,1,15.0,1,4,5.0,195.2,0,2026-09-09 16:06:02.022715,5.0,4,195.2,2,4,4,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
53261,2.0,2,8.0,4,4,3,1,0,16.0,1,7,1.0,131.76,0,2026-09-09 16:06:02.022715,1.0,7,131.76,5,5,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
53262,7.0,3,11.0,2,3,5,4,0,11.0,4,3,9.0,187.1,0,2026-09-09 16:06:02.022715,9.0,3,187.1,1,3,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
53263,5.0,3,11.0,2,5,5,5,0,19.0,3,1,4.0,208.36,0,2026-09-09 16:06:02.022715,4.0,1,208.36,3,1,4,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53264,0.0,1,8.0,2,2,3,5,1,15.0,3,2,3.0,59.25,1,2026-09-09 16:06:02.022715,3.0,2,59.25,3,2,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
53265,16.0,1,12.0,4,3,4,2,0,19.0,0,2,8.0,164.18,0,2026-09-09 16:06:02.022715,8.0,2,164.18,1,2,3,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
53266,1.0,1,13.0,4,4,3,5,1,11.0,2,1,7.0,186.07,0,2026-09-09 16:06:02.022715,7.0,1,186.07,2,1,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
53267,6.0,1,15.0,2,3,3,3,0,11.0,2,1,12.0,157.23,0,2026-09-09 16:06:02.022715,12.0,1,157.23,1,1,2,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
53268,8.0,1,8.0,2,6,3,2,1,19.0,4,1,6.0,73.85,0,2026-09-09 16:06:02.022715,6.0,1,73.85,2,1,1,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False
53269,10.0,3,17.0,4,3,5,2,0,15.0,2,3,1.0,143.41,0,2026-09-09 16:06:02.022715,1.0,3,143.41,5,3,2,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
53270,12.0,1,16.0,3,2,5,1,0,13.0,1,7,10.0,164.56,0,2026-09-09 16:06:02.022715,10.0,7,164.56,1,5,3,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
53271,3.0,1,15.0,2,2,2,2,0,13.0,3,2,0.0,95.59,0,2026-09-09 16:06:02.022715,0.0,2,95.59,5,2,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
53272,0.0,3,17.0,3,3,3,3,0,15.0,1,3,8.0,178.95,1,2026-09-09 16:06:02.022715,8.0,3,178.95,1,3,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53273,13.0,1,10.0,4,4,4,3,0,23.0,1,3,14.0,200.03,0,2026-09-09 16:06:02.022715,14.0,3,200.03,1,3,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
53274,8.0,1,5.0,2,6,4,8,0,11.0,5,3,15.0,185.83,1,2026-09-09 16:06:02.022715,15.0,3,185.83,1,3,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
53275,18.0,2,16.0,2,4,4,1,0,11.0,0,3,6.0,131.64,0,2026-09-09 16:06:02.022715,6.0,3,131.64,2,3,1,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
53276,17.0,1,7.0,2,4,5,3,0,11.0,0,5,12.0,193.9,0,2026-09-09 16:06:02.022715,12.0,5,193.9,1,5,4,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
53277,19.0,1,5.0,3,3,3,2,0,19.0,2,3,17.0,126.89,0,2026-09-09 16:06:02.022715,17.0,3,126.89,1,3,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
53278,7.0,1,8.0,2,2,3,5,1,20.0,4,5,7.0,166.31,0,2026-09-09 16:06:02.022715,7.0,5,166.31,2,5,3,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
53279,4.0,3,12.0,4,4,5,8,0,14.0,2,3,2.0,208.82,0,2026-09-09 16:06:02.022715,2.0,3,208.82,4,3,4,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
53280,16.0,1,22.0,4,5,4,3,0,18.0,4,4,2.0,173.73,0,2026-09-09 16:06:02.022715,2.0,4,173.73,4,4,3,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53281,6.0,1,13.0,3,4,4,3,0,13.0,1,3,1.0,155.05,0,2026-09-09 16:06:02.022715,1.0,3,155.05,5,3,2,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
53282,2.0,1,17.0,2,3,2,4,0,19.0,4,4,3.0,166.86,0,2026-09-09 16:06:02.022715,3.0,4,166.86,3,4,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
53283,19.0,1,16.0,5,4,2,3,1,16.0,1,1,6.0,228.59,1,2026-09-09 16:06:02.022715,6.0,1,228.59,2,1,5,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
53284,21.0,1,13.0,3,3,3,2,1,14.0,4,8,0.0,171.42,0,2026-09-09 16:06:02.022715,0.0,8,171.42,5,5,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53285,6.0,1,9.0,3,2,3,8,1,11.0,2,5,6.0,197.23,0,2026-09-09 16:06:02.022715,6.0,5,197.23,2,5,4,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
53286,1.0,1,5.0,5,4,3,5,0,14.0,1,2,2.0,146.23,0,2026-09-09 16:06:02.022715,2.0,2,146.23,4,2,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
53287,5.0,1,32.0,4,3,5,4,0,14.0,2,4,2.0,116.47,0,2026-09-09 16:06:02.022715,2.0,4,116.47,4,4,1,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
53288,16.0,1,8.0,3,3,2,3,0,15.0,2,3,1.0,68.84,0,2026-09-09 16:06:02.022715,1.0,3,68.84,5,3,1,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
53289,23.0,1,9.0,3,4,2,6,1,15.0,1,3,1.0,141.45,0,2026-09-09 16:06:02.022715,1.0,3,141.45,5,3,2,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
53290,2.0,2,10.0,2,3,2,3,1,14.0,1,3,6.0,98.97,0,2026-09-09 16:06:02.022715,6.0,3,98.97,2,3,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
53291,1.0,1,8.0,4,3,4,6,0,13.0,1,5,1.0,168.59,0,2026-09-09 16:06:02.022715,1.0,5,168.59,5,5,3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
53292,21.0,1,14.0,4,4,5,3,0,18.0,0,4,5.0,151.98,0,2026-09-09 16:06:02.022715,5.0,4,151.98,2,4,2,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
53293,5.0,2,8.0,3,3,5,7,0,11.0,1,6,10.0,215.66,0,2026-09-09 16:06:02.022715,10.0,6,215.66,1,5,4,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
53294,8.0,3,9.0,4,4,4,5,0,12.0,5,2,9.0,136.37,0,2026-09-09 16:06:02.022715,9.0,2,136.37,1,2,2,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
53295,34.0,1,7.0,4,3,1,1,0,13.0,3,1,2.0,123.69,0,2026-09-09 16:06:02.022715,2.0,1,123.69,4,1,1,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
53296,1.0,1,9.0,2,5,3,1,0,12.0,3,4,7.0,236.84,1,2026-09-09 16:06:02.022715,7.0,4,236.84,2,4,5,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
53297,10.0,1,5.0,3,4,5,6,0,17.0,1,2,4.0,230.5,0,2026-09-09 16:06:02.022715,4.0,2,230.5,3,2,5,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53298,1.0,1,5.0,2,3,4,6,0,12.0,1,4,1.0,198.83,0,2026-09-09 16:06:02.022715,1.0,4,198.83,5,4,4,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False
53299,5.0,2,25.0,4,2,2,9,1,13.0,4,4,2.0,197.26,0,2026-09-09 16:06:02.022715,2.0,4,197.26,4,4,4,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
53300,16.0,1,17.0,2,4,3,3,0,18.0,0,7,3.0,200.94,0,2026-09-09 16:06:02.022715,3.0,7,200.94,3,5,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
53301,6.0,2,23.0,3,3,1,10,0,18.0,0,2,13.0,162.84,0,2026-09-09 16:06:02.022715,13.0,2,162.84,1,2,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
53302,59.0,1,24.0,3,4,3,5,0,14.0,1,1,5.0,69.46,0,2026-09-09 16:06:02.022715,5.0,1,69.46,2,1,1,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
53303,8.0,1,6.0,1,2,5,3,0,15.0,0,2,4.0,115.83,0,2026-09-09 16:06:02.022715,4.0,2,115.83,3,2,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
53304,4.0,3,22.0,2,4,1,4,0,13.0,1,4,5.0,250.6,1,2026-09-09 16:06:02.022715,5.0,4,250.6,2,4,5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
53305,2.0,1,19.0,3,3,4,3,0,18.0,3,5,1.0,232.59,0,2026-09-09 16:06:02.022715,1.0,5,232.59,5,5,5,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
53306,4.0,1,9.0,2,3,2,2,0,15.0,1,5,1.0,209.72,0,2026-09-09 16:06:02.022715,1.0,5,209.72,5,5,4,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
53307,5.0,3,13.0,3,6,5,2,1,17.0,4,3,18.0,167.02,1,2026-09-09 16:06:02.022715,18.0,3,167.02,1,3,3,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
53308,1.0,3,17.0,3,3,1,4,0,15.0,1,6,9.0,136.48,1,2026-09-09 16:06:02.022715,9.0,6,136.48,1,5,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
53309,5.0,2,15.0,3,4,4,3,0,15.0,2,3,4.0,112.83,0,2026-09-09 16:06:02.022715,4.0,3,112.83,3,3,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
53310,6.0,1,10.0,3,4,3,3,0,11.0,2,1,3.0,263.47,0,2026-09-09 16:06:02.022715,3.0,1,263.47,3,1,5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
53311,13.0,1,12.0,3,2,5,7,1,11.0,3,1,2.0,237.59,0,2026-09-09 16:06:02.022715,2.0,1,237.59,4,1,5,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
53312,11.0,3,14.0,2,4,2,5,0,14.0,0,5,4.0,279.79,0,2026-09-09 16:06:02.022715,4.0,5,279.79,3,5,5,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
53313,12.0,1,9.0,3,3,3,3,1,11.0,1,2,16.0,180.97,1,2026-09-09 16:06:02.022715,16.0,2,180.97,1,2,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53314,0.0,3,15.0,3,4,2,6,1,12.0,2,6,0.0,224.97,1,2026-09-09 16:06:02.022715,0.0,6,224.97,5,5,5,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
53315,2.0,1,7.0,3,4,4,3,1,16.0,5,2,4.0,119.53,1,2026-09-09 16:06:02.022715,4.0,2,119.53,3,2,1,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
53316,11.0,1,23.0,2,3,3,3,0,11.0,2,2,15.0,279.91,1,2026-09-09 16:06:02.022715,15.0,2,279.91,1,2,5,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
